n_dims,n_cubes,class,operation,time
10,92,CanonicalHyperCubeSet,contained_in,0.007937799906358123
10,92,CanonicalHyperCubeSet,contained_in,0.007790900068357587
10,92,Z3ProductSet,creation,0.13027449999935925
10,92,Z3ProductSet,membership_test,0.011286400025710464
10,92,Z3ProductSet,membership_test,0.010346699971705675
10,92,Z3ProductSet,add_cube,0.001409800024703145
10,92,Z3ProductSet,add_hole,0.0014067000010982156
10,92,Z3ProductSet,contained_in,0.010400399914942682
10,92,Z3ProductSet,contained_in,0.009904799982905388
10,92,Z3ProductSet,contained_in,0.023001700057648122
10,92,Z3ProductSet,contained_in,0.01021580002270639
10,94,CanonicalHyperCubeSet,creation,0.4181363999377936
10,94,CanonicalHyperCubeSet,membership_test,0.00010059995111078024
10,94,CanonicalHyperCubeSet,membership_test,8.629995863884687e-05
10,94,CanonicalHyperCubeSet,add_cube,0.007911000051535666
10,94,CanonicalHyperCubeSet,add_hole,0.008336900034919381
10,94,CanonicalHyperCubeSet,contained_in,0.008161700097844005
10,94,CanonicalHyperCubeSet,contained_in,0.00801819993648678
10,94,CanonicalHyperCubeSet,contained_in,0.00832489994354546
10,94,CanonicalHyperCubeSet,contained_in,0.007995199994184077
10,94,Z3ProductSet,creation,0.13315240002702922
10,94,Z3ProductSet,membership_test,0.011397300055250525
10,94,Z3ProductSet,membership_test,0.010255300090648234
10,94,Z3ProductSet,add_cube,0.0014404000248759985
10,94,Z3ProductSet,add_hole,0.0014143000589683652
10,94,Z3ProductSet,contained_in,0.01039800001308322
10,94,Z3ProductSet,contained_in,0.010487199993804097
10,94,Z3ProductSet,contained_in,0.023771599982865155
10,94,Z3ProductSet,contained_in,0.010512600070796907
10,96,CanonicalHyperCubeSet,creation,0.4366567999823019
10,96,CanonicalHyperCubeSet,membership_test,0.00010380009189248085
10,96,CanonicalHyperCubeSet,membership_test,9.200000204145908e-05
10,96,CanonicalHyperCubeSet,add_cube,0.018784099956974387
10,96,CanonicalHyperCubeSet,add_hole,0.00831780000589788
10,96,CanonicalHyperCubeSet,contained_in,0.00835030002053827
10,96,CanonicalHyperCubeSet,contained_in,0.008411999908275902
10,96,CanonicalHyperCubeSet,contained_in,0.008568600052967668
10,96,CanonicalHyperCubeSet,contained_in,0.008426500018686056
10,96,Z3ProductSet,creation,0.13561599992681295
10,96,Z3ProductSet,membership_test,0.011354399961419404
10,96,Z3ProductSet,membership_test,0.010249799932353199
10,96,Z3ProductSet,add_cube,0.0013241000706329942
10,96,Z3ProductSet,add_hole,0.001344099990092218
10,96,Z3ProductSet,contained_in,0.010048600030131638
10,96,Z3ProductSet,contained_in,0.010319499997422099
10,96,Z3ProductSet,contained_in,0.023075199918821454
10,96,Z3ProductSet,contained_in,0.010217400034889579
10,98,CanonicalHyperCubeSet,creation,0.44748500001151115
10,98,CanonicalHyperCubeSet,membership_test,0.00010120007209479809
10,98,CanonicalHyperCubeSet,membership_test,9.029998909682035e-05
10,98,CanonicalHyperCubeSet,add_cube,0.01736599998548627
10,98,CanonicalHyperCubeSet,add_hole,0.00839790003374219
10,98,CanonicalHyperCubeSet,contained_in,0.008551299921236932
10,98,CanonicalHyperCubeSet,contained_in,0.008593900012783706
10,98,CanonicalHyperCubeSet,contained_in,0.008865499985404313
10,98,CanonicalHyperCubeSet,contained_in,0.008654600009322166
10,98,Z3ProductSet,creation,0.13811010005883873
10,98,Z3ProductSet,membership_test,0.011616099975071847
10,98,Z3ProductSet,membership_test,0.010465399944223464
10,98,Z3ProductSet,add_cube,0.001424300018697977
10,98,Z3ProductSet,add_hole,0.0014159000711515546
10,98,Z3ProductSet,contained_in,0.0104597999015823
10,98,Z3ProductSet,contained_in,0.01061420002952218
10,98,Z3ProductSet,contained_in,0.024865300045348704
10,98,Z3ProductSet,contained_in,0.011103900033049285
10,100,CanonicalHyperCubeSet,creation,0.47476769995409995
10,100,CanonicalHyperCubeSet,membership_test,0.00010449998080730438
10,100,CanonicalHyperCubeSet,membership_test,9.019998833537102e-05
10,100,CanonicalHyperCubeSet,add_cube,0.008545199991203845
10,100,CanonicalHyperCubeSet,add_hole,0.008937199949286878
10,100,CanonicalHyperCubeSet,contained_in,0.008912699995562434
10,100,CanonicalHyperCubeSet,contained_in,0.008915500016883016
10,100,CanonicalHyperCubeSet,contained_in,0.00903630000539124
10,100,CanonicalHyperCubeSet,contained_in,0.008911399985663593
10,100,Z3ProductSet,creation,0.1387275999877602
10,100,Z3ProductSet,membership_test,0.011458300054073334
10,100,Z3ProductSet,membership_test,0.010387500049546361
10,100,Z3ProductSet,add_cube,0.0013705999590456486
10,100,Z3ProductSet,add_hole,0.0015832999488338828
10,100,Z3ProductSet,contained_in,0.01044079998973757
10,100,Z3ProductSet,contained_in,0.01071639999281615
10,100,Z3ProductSet,contained_in,0.024745000060647726
10,100,Z3ProductSet,contained_in,0.011117100017145276
10,102,CanonicalHyperCubeSet,creation,0.4869603000115603
10,102,CanonicalHyperCubeSet,membership_test,0.00010429997928440571
10,102,CanonicalHyperCubeSet,membership_test,9.680003859102726e-05
10,102,CanonicalHyperCubeSet,add_cube,0.008863600087352097
10,102,CanonicalHyperCubeSet,add_hole,0.019941600039601326
10,102,CanonicalHyperCubeSet,contained_in,0.008841899922117591
10,102,CanonicalHyperCubeSet,contained_in,0.008933300036005676
10,102,CanonicalHyperCubeSet,contained_in,0.009386099991388619
10,102,CanonicalHyperCubeSet,contained_in,0.009271499933674932
10,102,Z3ProductSet,creation,0.14191260002553463
10,102,Z3ProductSet,membership_test,0.01145140000153333
10,102,Z3ProductSet,membership_test,0.010607899981550872
10,102,Z3ProductSet,add_cube,0.0013966000406071544
10,102,Z3ProductSet,add_hole,0.0014185999752953649
10,102,Z3ProductSet,contained_in,0.010576400090940297
10,102,Z3ProductSet,contained_in,0.010736400028690696
10,102,Z3ProductSet,contained_in,0.025125700049102306
10,102,Z3ProductSet,contained_in,0.0111017000162974
10,104,CanonicalHyperCubeSet,creation,0.5119783000554889
10,104,CanonicalHyperCubeSet,membership_test,0.00010720000136643648
10,104,CanonicalHyperCubeSet,membership_test,9.250000584870577e-05
10,104,CanonicalHyperCubeSet,add_cube,0.009101999923586845
10,104,CanonicalHyperCubeSet,add_hole,0.00894299999345094
10,104,CanonicalHyperCubeSet,contained_in,0.00934910005889833
10,104,CanonicalHyperCubeSet,contained_in,0.00926910003181547
10,104,CanonicalHyperCubeSet,contained_in,0.009563400060869753
10,104,CanonicalHyperCubeSet,contained_in,0.00935319997370243
10,104,Z3ProductSet,creation,0.14676079992204905
10,104,Z3ProductSet,membership_test,0.011720699956640601
10,104,Z3ProductSet,membership_test,0.010483299964107573
10,104,Z3ProductSet,add_cube,0.0013901999918743968
10,104,Z3ProductSet,add_hole,0.0014627000782638788
10,104,Z3ProductSet,contained_in,0.010851999977603555
10,104,Z3ProductSet,contained_in,0.01109869999345392
10,104,Z3ProductSet,contained_in,0.025274999905377626
10,104,Z3ProductSet,contained_in,0.011143399984575808
10,106,CanonicalHyperCubeSet,creation,0.5427134999772534
10,106,CanonicalHyperCubeSet,membership_test,0.00010760000441223383
10,106,CanonicalHyperCubeSet,membership_test,9.390001650899649e-05
10,106,CanonicalHyperCubeSet,add_cube,0.009327200008556247
10,106,CanonicalHyperCubeSet,add_hole,0.009424300049431622
10,106,CanonicalHyperCubeSet,contained_in,0.009589699911884964
10,106,CanonicalHyperCubeSet,contained_in,0.009013700066134334
10,106,CanonicalHyperCubeSet,contained_in,0.009432599996216595
10,106,CanonicalHyperCubeSet,contained_in,0.009565599961206317
10,106,Z3ProductSet,creation,0.14839119999669492
10,106,Z3ProductSet,membership_test,0.011310100089758635
10,106,Z3ProductSet,membership_test,0.010451699956320226
10,106,Z3ProductSet,add_cube,0.001373699982650578
10,106,Z3ProductSet,add_hole,0.0014310999540612102
10,106,Z3ProductSet,contained_in,0.010677600046619773
10,106,Z3ProductSet,contained_in,0.0107669000281021
10,106,Z3ProductSet,contained_in,0.025663700071163476
10,106,Z3ProductSet,contained_in,0.010866999975405633
10,108,CanonicalHyperCubeSet,creation,0.5537964999675751
10,108,CanonicalHyperCubeSet,membership_test,0.00010459998156875372
10,108,CanonicalHyperCubeSet,membership_test,9.3999900855124e-05
10,108,CanonicalHyperCubeSet,add_cube,0.009421699913218617
10,108,CanonicalHyperCubeSet,add_hole,0.019887199974618852
10,108,CanonicalHyperCubeSet,contained_in,0.01001410000026226
10,108,CanonicalHyperCubeSet,contained_in,0.010171999922022223
10,108,CanonicalHyperCubeSet,contained_in,0.010159100056625903
10,108,CanonicalHyperCubeSet,contained_in,0.010371499927714467
10,108,Z3ProductSet,creation,0.15333090000785887
10,108,Z3ProductSet,membership_test,0.011891999980434775
10,108,Z3ProductSet,membership_test,0.0108333999523893
10,108,Z3ProductSet,add_cube,0.0014965999871492386
10,108,Z3ProductSet,add_hole,0.0014202999882400036
10,108,Z3ProductSet,contained_in,0.010768800042569637
10,108,Z3ProductSet,contained_in,0.011123999953269958
10,108,Z3ProductSet,contained_in,0.02532769995741546
10,108,Z3ProductSet,contained_in,0.011351599940098822
10,110,CanonicalHyperCubeSet,creation,0.5739403000334278
10,110,CanonicalHyperCubeSet,membership_test,0.00011100003030151129
10,110,CanonicalHyperCubeSet,membership_test,9.740004315972328e-05
10,110,CanonicalHyperCubeSet,add_cube,0.009519699960947037
10,110,CanonicalHyperCubeSet,add_hole,0.009595599956810474
10,110,CanonicalHyperCubeSet,contained_in,0.010309800039976835
10,110,CanonicalHyperCubeSet,contained_in,0.01038879994302988
10,110,CanonicalHyperCubeSet,contained_in,0.010662900051102042
10,110,CanonicalHyperCubeSet,contained_in,0.010026100091636181
10,110,Z3ProductSet,creation,0.1521181999705732
10,110,Z3ProductSet,membership_test,0.011907399981282651
10,110,Z3ProductSet,membership_test,0.010880400077439845
10,110,Z3ProductSet,add_cube,0.0014049999881535769
10,110,Z3ProductSet,add_hole,0.0014295000582933426
10,110,Z3ProductSet,contained_in,0.010958899976685643
10,110,Z3ProductSet,contained_in,0.011039700009860098
10,110,Z3ProductSet,contained_in,0.025648600072599947
10,110,Z3ProductSet,contained_in,0.011420599999837577
10,112,CanonicalHyperCubeSet,creation,0.5851041000569239
10,112,CanonicalHyperCubeSet,membership_test,0.00010920001659542322
10,112,CanonicalHyperCubeSet,membership_test,9.790004696696997e-05
10,112,CanonicalHyperCubeSet,add_cube,0.009283300023525953
10,112,CanonicalHyperCubeSet,add_hole,0.009250900009647012
10,112,CanonicalHyperCubeSet,contained_in,0.009792799944989383
10,112,CanonicalHyperCubeSet,contained_in,0.009933499968610704
10,112,CanonicalHyperCubeSet,contained_in,0.010364499990828335
10,112,CanonicalHyperCubeSet,contained_in,0.010475700022652745
10,112,Z3ProductSet,creation,0.15831499989144504
10,112,Z3ProductSet,membership_test,0.0113818000536412
10,112,Z3ProductSet,membership_test,0.010700899991206825
10,112,Z3ProductSet,add_cube,0.001373099978081882
10,112,Z3ProductSet,add_hole,0.001387899974361062
10,112,Z3ProductSet,contained_in,0.010879400069825351
10,112,Z3ProductSet,contained_in,0.01102589990478009
10,112,Z3ProductSet,contained_in,0.026761600049212575
10,112,Z3ProductSet,contained_in,0.011050400091335177
10,114,CanonicalHyperCubeSet,creation,0.6165660999249667
10,114,CanonicalHyperCubeSet,membership_test,0.0001129999291151762
10,114,CanonicalHyperCubeSet,membership_test,0.00010280008427798748
10,114,CanonicalHyperCubeSet,add_cube,0.009585099993273616
10,114,CanonicalHyperCubeSet,add_hole,0.010011799982748926
10,114,CanonicalHyperCubeSet,contained_in,0.01122320001013577
10,114,CanonicalHyperCubeSet,contained_in,0.010968799935653806
10,114,CanonicalHyperCubeSet,contained_in,0.01128089998383075
10,114,CanonicalHyperCubeSet,contained_in,0.011116300011053681
10,114,Z3ProductSet,creation,0.16330290003679693
10,114,Z3ProductSet,membership_test,0.01213300006929785
10,114,Z3ProductSet,membership_test,0.011114299995824695
10,114,Z3ProductSet,add_cube,0.0014205999905243516
10,114,Z3ProductSet,add_hole,0.0014230000087991357
10,114,Z3ProductSet,contained_in,0.011224400019273162
10,114,Z3ProductSet,contained_in,0.01134889991953969
10,114,Z3ProductSet,contained_in,0.027026999974623322
10,114,Z3ProductSet,contained_in,0.011257600039243698
10,116,CanonicalHyperCubeSet,creation,0.636440800037235
10,116,CanonicalHyperCubeSet,membership_test,0.00011300004553049803
10,116,CanonicalHyperCubeSet,membership_test,0.00010020006448030472
10,116,CanonicalHyperCubeSet,add_cube,0.009817500016652048
10,116,CanonicalHyperCubeSet,add_hole,0.009924400015734136
10,116,CanonicalHyperCubeSet,contained_in,0.011422700015828013
10,116,CanonicalHyperCubeSet,contained_in,0.011658899951726198
10,116,CanonicalHyperCubeSet,contained_in,0.0123122000368312
10,116,CanonicalHyperCubeSet,contained_in,0.011906899977475405
10,116,Z3ProductSet,creation,0.16698830004315823
10,116,Z3ProductSet,membership_test,0.01212850003503263
10,116,Z3ProductSet,membership_test,0.01106159994378686
10,116,Z3ProductSet,add_cube,0.001394700026139617
10,116,Z3ProductSet,add_hole,0.00141960009932518
10,116,Z3ProductSet,contained_in,0.011138700065203011
10,116,Z3ProductSet,contained_in,0.011312399990856647
10,116,Z3ProductSet,contained_in,0.027515799971297383
10,116,Z3ProductSet,contained_in,0.011243599932640791
10,118,CanonicalHyperCubeSet,creation,0.6803576999809593
10,118,CanonicalHyperCubeSet,membership_test,0.00011289992835372686
10,118,CanonicalHyperCubeSet,membership_test,0.0001007000682875514
10,118,CanonicalHyperCubeSet,add_cube,0.009984900010749698
10,118,CanonicalHyperCubeSet,add_hole,0.010342699941247702
10,118,CanonicalHyperCubeSet,contained_in,0.011697700014337897
10,118,CanonicalHyperCubeSet,contained_in,0.01156669994816184
10,118,CanonicalHyperCubeSet,contained_in,0.011743000010028481
10,118,CanonicalHyperCubeSet,contained_in,0.011695299996063113
10,118,Z3ProductSet,creation,0.1689532999880612
10,118,Z3ProductSet,membership_test,0.012246600002981722
10,118,Z3ProductSet,membership_test,0.011081399978138506
10,118,Z3ProductSet,add_cube,0.0014570000348612666
10,118,Z3ProductSet,add_hole,0.0014042999828234315
10,118,Z3ProductSet,contained_in,0.011284600012004375
10,118,Z3ProductSet,contained_in,0.01138459995854646
10,118,Z3ProductSet,contained_in,0.027702599996700883
10,118,Z3ProductSet,contained_in,0.011371499975211918
10,120,CanonicalHyperCubeSet,creation,0.6880743000656366
10,120,CanonicalHyperCubeSet,membership_test,0.00010800000745803118
10,120,CanonicalHyperCubeSet,membership_test,9.350001346319914e-05
10,120,CanonicalHyperCubeSet,add_cube,0.010051999939605594
10,120,CanonicalHyperCubeSet,add_hole,0.010829900042153895
10,120,CanonicalHyperCubeSet,contained_in,0.011718499939888716
10,120,CanonicalHyperCubeSet,contained_in,0.01170340005774051
10,120,CanonicalHyperCubeSet,contained_in,0.012044800096191466
10,120,CanonicalHyperCubeSet,contained_in,0.011850199894979596
10,120,Z3ProductSet,creation,0.16892940003890544
10,120,Z3ProductSet,membership_test,0.011548000038601458
10,120,Z3ProductSet,membership_test,0.010697599966078997
10,120,Z3ProductSet,add_cube,0.0013545999536290765
10,120,Z3ProductSet,add_hole,0.001463899970985949
10,120,Z3ProductSet,contained_in,0.010958999977447093
10,120,Z3ProductSet,contained_in,0.011259499937295914
10,120,Z3ProductSet,contained_in,0.027204100042581558
10,120,Z3ProductSet,contained_in,0.011128300102427602
10,122,CanonicalHyperCubeSet,creation,0.7173964999383315
10,122,CanonicalHyperCubeSet,membership_test,0.00011909997556358576
10,122,CanonicalHyperCubeSet,membership_test,0.00010139995720237494
10,122,CanonicalHyperCubeSet,add_cube,0.01107779995072633
10,122,CanonicalHyperCubeSet,add_hole,0.010876800050027668
10,122,CanonicalHyperCubeSet,contained_in,0.012921500019729137
10,122,CanonicalHyperCubeSet,contained_in,0.013134100008755922
10,122,CanonicalHyperCubeSet,contained_in,0.013421499985270202
10,122,CanonicalHyperCubeSet,contained_in,0.013237599981948733
10,122,Z3ProductSet,creation,0.17914600006770343
10,122,Z3ProductSet,membership_test,0.01240260002668947
10,122,Z3ProductSet,membership_test,0.011370799969881773
10,122,Z3ProductSet,add_cube,0.001409200020134449
10,122,Z3ProductSet,add_hole,0.0014266000362113118
10,122,Z3ProductSet,contained_in,0.01164679997600615
10,122,Z3ProductSet,contained_in,0.01159479992929846
10,122,Z3ProductSet,contained_in,0.028232800075784326
10,122,Z3ProductSet,contained_in,0.011499100015498698
10,124,CanonicalHyperCubeSet,creation,0.7431073000188917
10,124,CanonicalHyperCubeSet,membership_test,0.00012019998393952847
10,124,CanonicalHyperCubeSet,membership_test,0.00010609999299049377
10,124,CanonicalHyperCubeSet,add_cube,0.010798500035889447
10,124,CanonicalHyperCubeSet,add_hole,0.011017699958756566
10,124,CanonicalHyperCubeSet,contained_in,0.01305750000756234
10,124,CanonicalHyperCubeSet,contained_in,0.013275100034661591
10,124,CanonicalHyperCubeSet,contained_in,0.013620499987155199
10,124,CanonicalHyperCubeSet,contained_in,0.013067099964246154
10,124,Z3ProductSet,creation,0.17766190005932003
10,124,Z3ProductSet,membership_test,0.012471499969251454
10,124,Z3ProductSet,membership_test,0.011399199953302741
10,124,Z3ProductSet,add_cube,0.0013932998990640044
10,124,Z3ProductSet,add_hole,0.0014476000797003508
10,124,Z3ProductSet,contained_in,0.011710199993103743
10,124,Z3ProductSet,contained_in,0.011610799934715033
10,124,Z3ProductSet,contained_in,0.028854600037448108
10,124,Z3ProductSet,contained_in,0.011453600018285215
10,126,CanonicalHyperCubeSet,creation,0.7508937999373302
10,126,CanonicalHyperCubeSet,membership_test,0.00011639995500445366
10,126,CanonicalHyperCubeSet,membership_test,0.00010679999832063913
10,126,CanonicalHyperCubeSet,add_cube,0.010873499908484519
10,126,CanonicalHyperCubeSet,add_hole,0.022247999906539917
10,126,CanonicalHyperCubeSet,contained_in,0.012734599993564188
10,126,CanonicalHyperCubeSet,contained_in,0.01306609995663166
10,126,CanonicalHyperCubeSet,contained_in,0.013402900076471269
10,126,CanonicalHyperCubeSet,contained_in,0.013157800072804093
10,126,Z3ProductSet,creation,0.17874180001672357
10,126,Z3ProductSet,membership_test,0.012577700079418719
10,126,Z3ProductSet,membership_test,0.011465399991720915
10,126,Z3ProductSet,add_cube,0.0013417999725788832
10,126,Z3ProductSet,add_hole,0.0013444999931380153
10,126,Z3ProductSet,contained_in,0.011117700021713972
10,126,Z3ProductSet,contained_in,0.011179700028151274
10,126,Z3ProductSet,contained_in,0.028357200091704726
10,126,Z3ProductSet,contained_in,0.01189139997586608
10,128,CanonicalHyperCubeSet,creation,0.7735485000303015
10,128,CanonicalHyperCubeSet,membership_test,0.0001151000615209341
10,128,CanonicalHyperCubeSet,membership_test,0.00010079995263367891
10,128,CanonicalHyperCubeSet,add_cube,0.010774799971841276
10,128,CanonicalHyperCubeSet,add_hole,0.010865599964745343
10,128,CanonicalHyperCubeSet,contained_in,0.013094100053422153
10,128,CanonicalHyperCubeSet,contained_in,0.012955400045029819
10,128,CanonicalHyperCubeSet,contained_in,0.013655600021593273
10,128,CanonicalHyperCubeSet,contained_in,0.013388799969106913
10,128,Z3ProductSet,creation,0.18242890003602952
10,128,Z3ProductSet,membership_test,0.012789800064638257
10,128,Z3ProductSet,membership_test,0.011477399966679513
10,128,Z3ProductSet,add_cube,0.0014136999379843473
10,128,Z3ProductSet,add_hole,0.0014628000790253282
10,128,Z3ProductSet,contained_in,0.012205200036987662
10,128,Z3ProductSet,contained_in,0.011990000028163195
10,128,Z3ProductSet,contained_in,0.029663800029084086
10,128,Z3ProductSet,contained_in,0.01175349997356534
10,130,CanonicalHyperCubeSet,creation,0.8246016000630334
10,130,CanonicalHyperCubeSet,membership_test,0.00012149999383836985
10,130,CanonicalHyperCubeSet,membership_test,0.00010649999603629112
10,130,CanonicalHyperCubeSet,add_cube,0.010941099957562983
10,130,CanonicalHyperCubeSet,add_hole,0.010833699954673648
10,130,CanonicalHyperCubeSet,contained_in,0.01321750006172806
10,130,CanonicalHyperCubeSet,contained_in,0.013268299982883036
10,130,CanonicalHyperCubeSet,contained_in,0.013511099969036877
10,130,CanonicalHyperCubeSet,contained_in,0.013342099962756038
10,130,Z3ProductSet,creation,0.1763741000322625
10,130,Z3ProductSet,membership_test,0.012354300008155406
10,130,Z3ProductSet,membership_test,0.01149989990517497
10,130,Z3ProductSet,add_cube,0.0013818999286741018
10,130,Z3ProductSet,add_hole,0.0014079998945817351
10,130,Z3ProductSet,contained_in,0.011564600048586726
10,130,Z3ProductSet,contained_in,0.011302799917757511
10,130,Z3ProductSet,contained_in,0.029194800066761672
10,130,Z3ProductSet,contained_in,0.012136099976487458
10,132,CanonicalHyperCubeSet,creation,0.8350350999971852
10,132,CanonicalHyperCubeSet,membership_test,0.00011879997327923775
10,132,CanonicalHyperCubeSet,membership_test,0.00010800000745803118
10,132,CanonicalHyperCubeSet,add_cube,0.010751200024969876
10,132,CanonicalHyperCubeSet,add_hole,0.011546500027179718
10,132,CanonicalHyperCubeSet,contained_in,0.014370699995197356
10,132,CanonicalHyperCubeSet,contained_in,0.01388679991941899
10,132,CanonicalHyperCubeSet,contained_in,0.014264199999161065
10,132,CanonicalHyperCubeSet,contained_in,0.014259299961850047
10,132,Z3ProductSet,creation,0.18808510003145784
10,132,Z3ProductSet,membership_test,0.012762600090354681
10,132,Z3ProductSet,membership_test,0.011674599954858422
10,132,Z3ProductSet,add_cube,0.0014228998916223645
10,132,Z3ProductSet,add_hole,0.0014259000308811665
10,132,Z3ProductSet,contained_in,0.012060999986715615
10,132,Z3ProductSet,contained_in,0.011911600013263524
10,132,Z3ProductSet,contained_in,0.030941000091843307
10,132,Z3ProductSet,contained_in,0.013086799997836351
10,134,CanonicalHyperCubeSet,creation,0.8489112999523059
10,134,CanonicalHyperCubeSet,membership_test,0.00012240000069141388
10,134,CanonicalHyperCubeSet,membership_test,0.00010990002192556858
10,134,CanonicalHyperCubeSet,add_cube,0.011371100088581443
10,134,CanonicalHyperCubeSet,add_hole,0.011546699912287295
10,134,CanonicalHyperCubeSet,contained_in,0.014322899980470538
10,134,CanonicalHyperCubeSet,contained_in,0.014273300068452954
10,134,CanonicalHyperCubeSet,contained_in,0.014621599926613271
10,134,CanonicalHyperCubeSet,contained_in,0.014325399999506772
10,134,Z3ProductSet,creation,0.18556439992971718
10,134,Z3ProductSet,membership_test,0.012240299955010414
10,134,Z3ProductSet,membership_test,0.011610199930146337
10,134,Z3ProductSet,add_cube,0.0013870000839233398
10,134,Z3ProductSet,add_hole,0.0014016999630257487
10,134,Z3ProductSet,contained_in,0.011714100022800267
10,134,Z3ProductSet,contained_in,0.011701300041750073
10,134,Z3ProductSet,contained_in,0.02997430006507784
10,134,Z3ProductSet,contained_in,0.01222459995187819
10,136,CanonicalHyperCubeSet,creation,0.8798345000250265
10,136,CanonicalHyperCubeSet,membership_test,0.00012580002658069134
10,136,CanonicalHyperCubeSet,membership_test,0.00015810003969818354
10,136,CanonicalHyperCubeSet,add_cube,0.01173579995520413
10,136,CanonicalHyperCubeSet,add_hole,0.024882599944248796
10,136,CanonicalHyperCubeSet,contained_in,0.014776800060644746
10,136,CanonicalHyperCubeSet,contained_in,0.014840799965895712
10,136,CanonicalHyperCubeSet,contained_in,0.013929100008681417
10,136,CanonicalHyperCubeSet,contained_in,0.014320299960672855
10,136,Z3ProductSet,creation,0.18971629999578
10,136,Z3ProductSet,membership_test,0.012885899981483817
10,136,Z3ProductSet,membership_test,0.011611600057221949
10,136,Z3ProductSet,add_cube,0.0013794000260531902
10,136,Z3ProductSet,add_hole,0.0014188999775797129
10,136,Z3ProductSet,contained_in,0.011848099995404482
10,136,Z3ProductSet,contained_in,0.011809499934315681
10,136,Z3ProductSet,contained_in,0.030492100049741566
10,136,Z3ProductSet,contained_in,0.012461300007998943
10,138,CanonicalHyperCubeSet,creation,0.9014272999484092
10,138,CanonicalHyperCubeSet,membership_test,0.00012800004333257675
10,138,CanonicalHyperCubeSet,membership_test,0.0001094000181183219
10,138,CanonicalHyperCubeSet,add_cube,0.01165430003311485
10,138,CanonicalHyperCubeSet,add_hole,0.011842499952763319
10,138,CanonicalHyperCubeSet,contained_in,0.01480999996419996
10,138,CanonicalHyperCubeSet,contained_in,0.014717200072482228
10,138,CanonicalHyperCubeSet,contained_in,0.01420539990067482
10,138,CanonicalHyperCubeSet,contained_in,0.014479900011792779
10,138,Z3ProductSet,creation,0.19010290002916008
10,138,Z3ProductSet,membership_test,0.012886400101706386
10,138,Z3ProductSet,membership_test,0.011835400015115738
10,138,Z3ProductSet,add_cube,0.0014139999402686954
10,138,Z3ProductSet,add_hole,0.0014871000312268734
10,138,Z3ProductSet,contained_in,0.011902000056579709
10,138,Z3ProductSet,contained_in,0.012031199992634356
10,138,Z3ProductSet,contained_in,0.029515700065530837
10,138,Z3ProductSet,contained_in,0.011468000011518598
10,140,CanonicalHyperCubeSet,creation,0.9401078999508172
10,140,CanonicalHyperCubeSet,membership_test,0.00012400001287460327
10,140,CanonicalHyperCubeSet,membership_test,0.00011120003182440996
10,140,CanonicalHyperCubeSet,add_cube,0.011978399939835072
10,140,CanonicalHyperCubeSet,add_hole,0.012104199966415763
10,140,CanonicalHyperCubeSet,contained_in,0.015332699986174703
10,140,CanonicalHyperCubeSet,contained_in,0.015211099991574883
10,140,CanonicalHyperCubeSet,contained_in,0.015603200066834688
10,140,CanonicalHyperCubeSet,contained_in,0.015501099987886846
10,140,Z3ProductSet,creation,0.21934609999880195
10,140,Z3ProductSet,membership_test,0.013047800050117075
10,140,Z3ProductSet,membership_test,0.01182320003863424
10,140,Z3ProductSet,add_cube,0.001415999955497682
10,140,Z3ProductSet,add_hole,0.002185499994084239
10,140,Z3ProductSet,contained_in,0.012087499955669045
10,140,Z3ProductSet,contained_in,0.01191960007417947
10,140,Z3ProductSet,contained_in,0.031239100033417344
10,140,Z3ProductSet,contained_in,0.01206770003773272
10,142,CanonicalHyperCubeSet,creation,0.9507023999467492
10,142,CanonicalHyperCubeSet,membership_test,0.00012679991777986288
10,142,CanonicalHyperCubeSet,membership_test,0.00011380005162209272
10,142,CanonicalHyperCubeSet,add_cube,0.022842800011858344
10,142,CanonicalHyperCubeSet,add_hole,0.012170200003311038
10,142,CanonicalHyperCubeSet,contained_in,0.015428200014866889
10,142,CanonicalHyperCubeSet,contained_in,0.015279600047506392
10,142,CanonicalHyperCubeSet,contained_in,0.015697799972258508
10,142,CanonicalHyperCubeSet,contained_in,0.015558899962343276
10,142,Z3ProductSet,creation,0.19909879995975643
10,142,Z3ProductSet,membership_test,0.012955100042745471
10,142,Z3ProductSet,membership_test,0.011833099997602403
10,142,Z3ProductSet,add_cube,0.0014594000531360507
10,142,Z3ProductSet,add_hole,0.0015564999775961041
10,142,Z3ProductSet,contained_in,0.012091599986888468
10,142,Z3ProductSet,contained_in,0.012021299917250872
10,142,Z3ProductSet,contained_in,0.03148380003403872
10,142,Z3ProductSet,contained_in,0.012088599964044988
10,144,CanonicalHyperCubeSet,creation,0.9764645000686869
10,144,CanonicalHyperCubeSet,membership_test,0.00012820004485547543
10,144,CanonicalHyperCubeSet,membership_test,0.00011519994586706161
10,144,CanonicalHyperCubeSet,add_cube,0.012302299961447716
10,144,CanonicalHyperCubeSet,add_hole,0.01259540009777993
10,144,CanonicalHyperCubeSet,contained_in,0.016270200023427606
10,144,CanonicalHyperCubeSet,contained_in,0.015532499994151294
10,144,CanonicalHyperCubeSet,contained_in,0.016084900009445846
10,144,CanonicalHyperCubeSet,contained_in,0.015886300010606647
10,144,Z3ProductSet,creation,0.20305210002698004
10,144,Z3ProductSet,membership_test,0.013336299918591976
10,144,Z3ProductSet,membership_test,0.012019800022244453
10,144,Z3ProductSet,add_cube,0.0014125000452622771
