mode,operation,string_set1,string_set2,string,MinDFA,Z3SimpleStringSet
prefix,membership,"['t*', 'coxgiwdsbqh*', 'kciqraii*', 'scbbcigxshzd*', 'mst*', 'jytmqmfph*', 'ctrmqqddurghox*', 'jnqvfttpeuizjf*', 'qyxuhityfuysstuo*', 'dmarblpy*', 'zbsccrerqnrwjvooh*', 'tsowmqo*', 'savs*', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp*', 'iwcvmuyr*', 'u*', 'nogddvqbt*', 'ef*', 'ir*', 'lkqsbazxxlvtdjvmrnmfjagskoqzv*']",[],nx,1.400010660290718e-06,0.007092599989846349
prefix,membership,"['t*', 'coxgiwdsbqh*', 'kciqraii*', 'scbbcigxshzd*', 'mst*', 'jytmqmfph*', 'ctrmqqddurghox*', 'jnqvfttpeuizjf*', 'qyxuhityfuysstuo*', 'dmarblpy*', 'zbsccrerqnrwjvooh*', 'tsowmqo*', 'savs*', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp*', 'iwcvmuyr*', 'u*', 'nogddvqbt*', 'ef*', 'ir*', 'lkqsbazxxlvtdjvmrnmfjagskoqzv*']",[],rtcojdbphelxrxnpi,8.00006091594696e-07,0.007058100076392293
prefix,membership,"['t*', 'coxgiwdsbqh*', 'kciqraii*', 'scbbcigxshzd*', 'mst*', 'jytmqmfph*', 'ctrmqqddurghox*', 'jnqvfttpeuizjf*', 'qyxuhityfuysstuo*', 'dmarblpy*', 'zbsccrerqnrwjvooh*', 'tsowmqo*', 'savs*', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp*', 'iwcvmuyr*', 'u*', 'nogddvqbt*', 'ef*', 'ir*', 'lkqsbazxxlvtdjvmrnmfjagskoqzv*']",[],i,8.00006091594696e-07,0.00704919989220798
prefix,membership,"['t*', 'coxgiwdsbqh*', 'kciqraii*', 'scbbcigxshzd*', 'mst*', 'jytmqmfph*', 'ctrmqqddurghox*', 'jnqvfttpeuizjf*', 'qyxuhityfuysstuo*', 'dmarblpy*', 'zbsccrerqnrwjvooh*', 'tsowmqo*', 'savs*', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp*', 'iwcvmuyr*', 'u*', 'nogddvqbt*', 'ef*', 'ir*', 'lkqsbazxxlvtdjvmrnmfjagskoqzv*']",[],qqmblacxdxe,9.0012326836586e-07,0.006990599911659956
prefix,creation,"['wqnckoqysebqfwqcuijcfsvts*', 'jnqvfttpeuizjf*', 't*', 'elebzbgvynxhzn*', 'tujdiybslcoitddzrytq*', 'wsrgeqvsqbqs*', 'ksudktwcdscjhf*', 'eg*', 'jvtk*', 'drq*', 'wmvupesdo*', 'rchpmfmzjxrpjbr*', 'otlmkbuk*', 'qrunsafkgkm*', 'mdo*', 'savs*', 'dmarblpy*', 'ka*']",[],,1.0137488001491874,0.0014420000370591879
prefix,membership,"['wqnckoqysebqfwqcuijcfsvts*', 'jnqvfttpeuizjf*', 't*', 'elebzbgvynxhzn*', 'tujdiybslcoitddzrytq*', 'wsrgeqvsqbqs*', 'ksudktwcdscjhf*', 'eg*', 'jvtk*', 'drq*', 'wmvupesdo*', 'rchpmfmzjxrpjbr*', 'otlmkbuk*', 'qrunsafkgkm*', 'mdo*', 'savs*', 'dmarblpy*', 'ka*']",[],oechln,3.6999117583036423e-06,0.008027800126001239
prefix,membership,"['wqnckoqysebqfwqcuijcfsvts*', 'jnqvfttpeuizjf*', 't*', 'elebzbgvynxhzn*', 'tujdiybslcoitddzrytq*', 'wsrgeqvsqbqs*', 'ksudktwcdscjhf*', 'eg*', 'jvtk*', 'drq*', 'wmvupesdo*', 'rchpmfmzjxrpjbr*', 'otlmkbuk*', 'qrunsafkgkm*', 'mdo*', 'savs*', 'dmarblpy*', 'ka*']",[],nx,9.0012326836586e-07,0.0069546999875456095
prefix,membership,"['wqnckoqysebqfwqcuijcfsvts*', 'jnqvfttpeuizjf*', 't*', 'elebzbgvynxhzn*', 'tujdiybslcoitddzrytq*', 'wsrgeqvsqbqs*', 'ksudktwcdscjhf*', 'eg*', 'jvtk*', 'drq*', 'wmvupesdo*', 'rchpmfmzjxrpjbr*', 'otlmkbuk*', 'qrunsafkgkm*', 'mdo*', 'savs*', 'dmarblpy*', 'ka*']",[],rtcojdbphelxrxnpi,1.00000761449337e-06,0.006897199898958206
prefix,membership,"['wqnckoqysebqfwqcuijcfsvts*', 'jnqvfttpeuizjf*', 't*', 'elebzbgvynxhzn*', 'tujdiybslcoitddzrytq*', 'wsrgeqvsqbqs*', 'ksudktwcdscjhf*', 'eg*', 'jvtk*', 'drq*', 'wmvupesdo*', 'rchpmfmzjxrpjbr*', 'otlmkbuk*', 'qrunsafkgkm*', 'mdo*', 'savs*', 'dmarblpy*', 'ka*']",[],i,6.00004568696022e-07,0.006933199940249324
prefix,membership,"['wqnckoqysebqfwqcuijcfsvts*', 'jnqvfttpeuizjf*', 't*', 'elebzbgvynxhzn*', 'tujdiybslcoitddzrytq*', 'wsrgeqvsqbqs*', 'ksudktwcdscjhf*', 'eg*', 'jvtk*', 'drq*', 'wmvupesdo*', 'rchpmfmzjxrpjbr*', 'otlmkbuk*', 'qrunsafkgkm*', 'mdo*', 'savs*', 'dmarblpy*', 'ka*']",[],qqmblacxdxe,6.998889148235321e-07,0.006905499845743179
prefix,creation,"['eiond*', 'i*', 'eyapkbpccv*', 'ldqj*', 'zbjrbgy*', 'otlmkbuk*', 'mwnrbnyw*', 'qrunsafkgkm*', 'cxzbrvlyx*', 'tsowmqo*']",[],,0.1679198001511395,0.0007993001490831375
prefix,membership,"['eiond*', 'i*', 'eyapkbpccv*', 'ldqj*', 'zbjrbgy*', 'otlmkbuk*', 'mwnrbnyw*', 'qrunsafkgkm*', 'cxzbrvlyx*', 'tsowmqo*']",[],oechln,3.2999087125062943e-06,0.007647699909284711
prefix,membership,"['eiond*', 'i*', 'eyapkbpccv*', 'ldqj*', 'zbjrbgy*', 'otlmkbuk*', 'mwnrbnyw*', 'qrunsafkgkm*', 'cxzbrvlyx*', 'tsowmqo*']",[],nx,7.00121745467186e-07,0.006678400095552206
prefix,membership,"['eiond*', 'i*', 'eyapkbpccv*', 'ldqj*', 'zbjrbgy*', 'otlmkbuk*', 'mwnrbnyw*', 'qrunsafkgkm*', 'cxzbrvlyx*', 'tsowmqo*']",[],rtcojdbphelxrxnpi,5.00120222568512e-07,0.006660100072622299
prefix,membership,"['eiond*', 'i*', 'eyapkbpccv*', 'ldqj*', 'zbjrbgy*', 'otlmkbuk*', 'mwnrbnyw*', 'qrunsafkgkm*', 'cxzbrvlyx*', 'tsowmqo*']",[],i,8.00006091594696e-07,0.006673600059002638
prefix,membership,"['eiond*', 'i*', 'eyapkbpccv*', 'ldqj*', 'zbjrbgy*', 'otlmkbuk*', 'mwnrbnyw*', 'qrunsafkgkm*', 'cxzbrvlyx*', 'tsowmqo*']",[],qqmblacxdxe,6.998889148235321e-07,0.0066668998915702105
prefix,creation,"['gykpfrqvcx*', 'eopuhjrhddewwpheteinzajspolyoghhn*', 't*', 'okxiwvjvwwjheotwpzgvz*', 'qqmblacxdxe*', 'savs*']",[],,0.16315510007552803,0.0004531999584287405
prefix,membership,"['gykpfrqvcx*', 'eopuhjrhddewwpheteinzajspolyoghhn*', 't*', 'okxiwvjvwwjheotwpzgvz*', 'qqmblacxdxe*', 'savs*']",[],oechln,3.8000289350748062e-06,0.00741690001450479
prefix,membership,"['gykpfrqvcx*', 'eopuhjrhddewwpheteinzajspolyoghhn*', 't*', 'okxiwvjvwwjheotwpzgvz*', 'qqmblacxdxe*', 'savs*']",[],nx,9.0012326836586e-07,0.006727200001478195
prefix,membership,"['gykpfrqvcx*', 'eopuhjrhddewwpheteinzajspolyoghhn*', 't*', 'okxiwvjvwwjheotwpzgvz*', 'qqmblacxdxe*', 'savs*']",[],rtcojdbphelxrxnpi,7.00121745467186e-07,0.0068669000174850225
prefix,membership,"['gykpfrqvcx*', 'eopuhjrhddewwpheteinzajspolyoghhn*', 't*', 'okxiwvjvwwjheotwpzgvz*', 'qqmblacxdxe*', 'savs*']",[],i,7.00121745467186e-07,0.006828199839219451
prefix,membership,"['gykpfrqvcx*', 'eopuhjrhddewwpheteinzajspolyoghhn*', 't*', 'okxiwvjvwwjheotwpzgvz*', 'qqmblacxdxe*', 'savs*']",[],qqmblacxdxe,2.800021320581436e-06,0.006852100137621164
prefix,creation,"['wqnckoqysebqfwqcuijcfsvts*', 'i*', 'lumwjuexq*', 'oechln*', 'kciqraii*', 'jwwzhghaszec*', 'jytmqmfph*', 'mst*', 'ctrmqqddurghox*', 'zbsccrerqnrwjvooh*']",[],,0.35334290005266666,0.000779799884185195
prefix,membership,"['wqnckoqysebqfwqcuijcfsvts*', 'i*', 'lumwjuexq*', 'oechln*', 'kciqraii*', 'jwwzhghaszec*', 'jytmqmfph*', 'mst*', 'ctrmqqddurghox*', 'zbsccrerqnrwjvooh*']",[],oechln,3.6999117583036423e-06,0.00781880016438663
prefix,membership,"['wqnckoqysebqfwqcuijcfsvts*', 'i*', 'lumwjuexq*', 'oechln*', 'kciqraii*', 'jwwzhghaszec*', 'jytmqmfph*', 'mst*', 'ctrmqqddurghox*', 'zbsccrerqnrwjvooh*']",[],nx,8.00006091594696e-07,0.007104699965566397
prefix,membership,"['wqnckoqysebqfwqcuijcfsvts*', 'i*', 'lumwjuexq*', 'oechln*', 'kciqraii*', 'jwwzhghaszec*', 'jytmqmfph*', 'mst*', 'ctrmqqddurghox*', 'zbsccrerqnrwjvooh*']",[],rtcojdbphelxrxnpi,6.00004568696022e-07,0.007015899987891316
prefix,membership,"['wqnckoqysebqfwqcuijcfsvts*', 'i*', 'lumwjuexq*', 'oechln*', 'kciqraii*', 'jwwzhghaszec*', 'jytmqmfph*', 'mst*', 'ctrmqqddurghox*', 'zbsccrerqnrwjvooh*']",[],i,6.00004568696022e-07,0.006926700007170439
prefix,membership,"['wqnckoqysebqfwqcuijcfsvts*', 'i*', 'lumwjuexq*', 'oechln*', 'kciqraii*', 'jwwzhghaszec*', 'jytmqmfph*', 'mst*', 'ctrmqqddurghox*', 'zbsccrerqnrwjvooh*']",[],qqmblacxdxe,4.998873919248581e-07,0.007031899876892567
prefix,creation,"['uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj*', 'i*', 'ycdollivtrfiuhyhzi*', 'eg*', 'jvtk*', 'drq*', 'uywfco*', 'rchpmfmzjxrpjbr*']",[],,0.217779700178653,0.0006043999455869198
prefix,membership,"['uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj*', 'i*', 'ycdollivtrfiuhyhzi*', 'eg*', 'jvtk*', 'drq*', 'uywfco*', 'rchpmfmzjxrpjbr*']",[],oechln,3.2999087125062943e-06,0.007195699959993362
prefix,membership,"['uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj*', 'i*', 'ycdollivtrfiuhyhzi*', 'eg*', 'jvtk*', 'drq*', 'uywfco*', 'rchpmfmzjxrpjbr*']",[],nx,9.0012326836586e-07,0.0064981000032275915
prefix,membership,"['uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj*', 'i*', 'ycdollivtrfiuhyhzi*', 'eg*', 'jvtk*', 'drq*', 'uywfco*', 'rchpmfmzjxrpjbr*']",[],rtcojdbphelxrxnpi,1.300126314163208e-06,0.006575900129973888
prefix,membership,"['uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj*', 'i*', 'ycdollivtrfiuhyhzi*', 'eg*', 'jvtk*', 'drq*', 'uywfco*', 'rchpmfmzjxrpjbr*']",[],i,9.0012326836586e-07,0.006534399930387735
prefix,membership,"['uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj*', 'i*', 'ycdollivtrfiuhyhzi*', 'eg*', 'jvtk*', 'drq*', 'uywfco*', 'rchpmfmzjxrpjbr*']",[],qqmblacxdxe,6.00004568696022e-07,0.006490299943834543
prefix,creation,"['knxiwbhozh*', 'nfkkjwwo*', 'zoqtmxsqwpldsxu*', 'ldqj*', 'jvtk*', 'drq*', 'wmvupesdo*', 'pkkkleqkdhbmnfsgpojcqhl*', 'uywfco*', 'ilmmfpzz*', '*', 'jsehllizrtutwfykfscucgolksbyv*', 'jytmqmfph*', 'sgnauupzjw*', 'otlmkbuk*', 'iuznhic*', 'dmarblpy*', 'cxzbrvlyx*']",[],,0.10789450001902878,0.0013667999301105738
prefix,membership,"['knxiwbhozh*', 'nfkkjwwo*', 'zoqtmxsqwpldsxu*', 'ldqj*', 'jvtk*', 'drq*', 'wmvupesdo*', 'pkkkleqkdhbmnfsgpojcqhl*', 'uywfco*', 'ilmmfpzz*', '*', 'jsehllizrtutwfykfscucgolksbyv*', 'jytmqmfph*', 'sgnauupzjw*', 'otlmkbuk*', 'iuznhic*', 'dmarblpy*', 'cxzbrvlyx*']",[],oechln,3.899913281202316e-06,0.007630500011146069
prefix,membership,"['knxiwbhozh*', 'nfkkjwwo*', 'zoqtmxsqwpldsxu*', 'ldqj*', 'jvtk*', 'drq*', 'wmvupesdo*', 'pkkkleqkdhbmnfsgpojcqhl*', 'uywfco*', 'ilmmfpzz*', '*', 'jsehllizrtutwfykfscucgolksbyv*', 'jytmqmfph*', 'sgnauupzjw*', 'otlmkbuk*', 'iuznhic*', 'dmarblpy*', 'cxzbrvlyx*']",[],nx,1.200009137392044e-06,0.006929600145667791
prefix,membership,"['knxiwbhozh*', 'nfkkjwwo*', 'zoqtmxsqwpldsxu*', 'ldqj*', 'jvtk*', 'drq*', 'wmvupesdo*', 'pkkkleqkdhbmnfsgpojcqhl*', 'uywfco*', 'ilmmfpzz*', '*', 'jsehllizrtutwfykfscucgolksbyv*', 'jytmqmfph*', 'sgnauupzjw*', 'otlmkbuk*', 'iuznhic*', 'dmarblpy*', 'cxzbrvlyx*']",[],rtcojdbphelxrxnpi,3.4999102354049683e-06,0.00682109990157187
prefix,membership,"['knxiwbhozh*', 'nfkkjwwo*', 'zoqtmxsqwpldsxu*', 'ldqj*', 'jvtk*', 'drq*', 'wmvupesdo*', 'pkkkleqkdhbmnfsgpojcqhl*', 'uywfco*', 'ilmmfpzz*', '*', 'jsehllizrtutwfykfscucgolksbyv*', 'jytmqmfph*', 'sgnauupzjw*', 'otlmkbuk*', 'iuznhic*', 'dmarblpy*', 'cxzbrvlyx*']",[],i,6.998889148235321e-07,0.006758500123396516
prefix,membership,"['knxiwbhozh*', 'nfkkjwwo*', 'zoqtmxsqwpldsxu*', 'ldqj*', 'jvtk*', 'drq*', 'wmvupesdo*', 'pkkkleqkdhbmnfsgpojcqhl*', 'uywfco*', 'ilmmfpzz*', '*', 'jsehllizrtutwfykfscucgolksbyv*', 'jytmqmfph*', 'sgnauupzjw*', 'otlmkbuk*', 'iuznhic*', 'dmarblpy*', 'cxzbrvlyx*']",[],qqmblacxdxe,2.299901098012924e-06,0.006893800105899572
prefix,creation,"['i*', 'tbrm*', 't*', 'lnzcmzfevbhls*', 'kdgeicr*', 'skpuixinmecdfnmoradrydfxiydjqefyap*', 'iuznhic*', 'siwivoyascqlhfrtzarvedetkuqb*', 'qlgyhe*', 'mdo*']",[],,0.2676077999640256,0.000704099889844656
prefix,membership,"['i*', 'tbrm*', 't*', 'lnzcmzfevbhls*', 'kdgeicr*', 'skpuixinmecdfnmoradrydfxiydjqefyap*', 'iuznhic*', 'siwivoyascqlhfrtzarvedetkuqb*', 'qlgyhe*', 'mdo*']",[],oechln,3.100140020251274e-06,0.006850300123915076
prefix,membership,"['i*', 'tbrm*', 't*', 'lnzcmzfevbhls*', 'kdgeicr*', 'skpuixinmecdfnmoradrydfxiydjqefyap*', 'iuznhic*', 'siwivoyascqlhfrtzarvedetkuqb*', 'qlgyhe*', 'mdo*']",[],nx,8.998904377222061e-07,0.006637300131842494
prefix,membership,"['i*', 'tbrm*', 't*', 'lnzcmzfevbhls*', 'kdgeicr*', 'skpuixinmecdfnmoradrydfxiydjqefyap*', 'iuznhic*', 'siwivoyascqlhfrtzarvedetkuqb*', 'qlgyhe*', 'mdo*']",[],rtcojdbphelxrxnpi,8.00006091594696e-07,0.007211699848994613
prefix,membership,"['i*', 'tbrm*', 't*', 'lnzcmzfevbhls*', 'kdgeicr*', 'skpuixinmecdfnmoradrydfxiydjqefyap*', 'iuznhic*', 'siwivoyascqlhfrtzarvedetkuqb*', 'qlgyhe*', 'mdo*']",[],i,1.00000761449337e-06,0.006831299979239702
prefix,membership,"['i*', 'tbrm*', 't*', 'lnzcmzfevbhls*', 'kdgeicr*', 'skpuixinmecdfnmoradrydfxiydjqefyap*', 'iuznhic*', 'siwivoyascqlhfrtzarvedetkuqb*', 'qlgyhe*', 'mdo*']",[],qqmblacxdxe,1.100124791264534e-06,0.00661229994148016
prefix,creation,"['vep*', 'eyapkbpccv*', 'js*', 'scbbcigxshzd*', 'knxiwbhozh*', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa*', 'drq*', 'eopuhjrhddewwpheteinzajspolyoghhn*', 'okxiwvjvwwjheotwpzgvz*', 'otlmkbuk*', 'c*', 'iwcvmuyr*', 'nfkkjwwo*', 'tbwo*', 'zbjrbgy*', 'wvafpgju*', 'ef*', 'rtcojdbphelxrxnpi*', 'ir*', 'ohdlumdo*']",[],,4.483598500024527,0.001541699981316924
prefix,membership,"['vep*', 'eyapkbpccv*', 'js*', 'scbbcigxshzd*', 'knxiwbhozh*', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa*', 'drq*', 'eopuhjrhddewwpheteinzajspolyoghhn*', 'okxiwvjvwwjheotwpzgvz*', 'otlmkbuk*', 'c*', 'iwcvmuyr*', 'nfkkjwwo*', 'tbwo*', 'zbjrbgy*', 'wvafpgju*', 'ef*', 'rtcojdbphelxrxnpi*', 'ir*', 'ohdlumdo*']",[],oechln,4.00003045797348e-06,0.008030799916014075
prefix,membership,"['vep*', 'eyapkbpccv*', 'js*', 'scbbcigxshzd*', 'knxiwbhozh*', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa*', 'drq*', 'eopuhjrhddewwpheteinzajspolyoghhn*', 'okxiwvjvwwjheotwpzgvz*', 'otlmkbuk*', 'c*', 'iwcvmuyr*', 'nfkkjwwo*', 'tbwo*', 'zbjrbgy*', 'wvafpgju*', 'ef*', 'rtcojdbphelxrxnpi*', 'ir*', 'ohdlumdo*']",[],nx,1.200009137392044e-06,0.007134299958124757
prefix,membership,"['vep*', 'eyapkbpccv*', 'js*', 'scbbcigxshzd*', 'knxiwbhozh*', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa*', 'drq*', 'eopuhjrhddewwpheteinzajspolyoghhn*', 'okxiwvjvwwjheotwpzgvz*', 'otlmkbuk*', 'c*', 'iwcvmuyr*', 'nfkkjwwo*', 'tbwo*', 'zbjrbgy*', 'wvafpgju*', 'ef*', 'rtcojdbphelxrxnpi*', 'ir*', 'ohdlumdo*']",[],rtcojdbphelxrxnpi,3.90014611184597e-06,0.007088199956342578
prefix,membership,"['vep*', 'eyapkbpccv*', 'js*', 'scbbcigxshzd*', 'knxiwbhozh*', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa*', 'drq*', 'eopuhjrhddewwpheteinzajspolyoghhn*', 'okxiwvjvwwjheotwpzgvz*', 'otlmkbuk*', 'c*', 'iwcvmuyr*', 'nfkkjwwo*', 'tbwo*', 'zbjrbgy*', 'wvafpgju*', 'ef*', 'rtcojdbphelxrxnpi*', 'ir*', 'ohdlumdo*']",[],i,8.00006091594696e-07,0.007020300021395087
prefix,membership,"['vep*', 'eyapkbpccv*', 'js*', 'scbbcigxshzd*', 'knxiwbhozh*', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa*', 'drq*', 'eopuhjrhddewwpheteinzajspolyoghhn*', 'okxiwvjvwwjheotwpzgvz*', 'otlmkbuk*', 'c*', 'iwcvmuyr*', 'nfkkjwwo*', 'tbwo*', 'zbjrbgy*', 'wvafpgju*', 'ef*', 'rtcojdbphelxrxnpi*', 'ir*', 'ohdlumdo*']",[],qqmblacxdxe,4.998873919248581e-07,0.007080600131303072
prefix,creation,"['eiond*', 'ahxxcb*', 'vep*', 'tbrm*', 'hcaduejpepaaexnjd*', 'iwcvmuyr*', 'eyapkbpccv*', 'skpuixinmecdfnmoradrydfxiydjqefyap*', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa*', 'dgifr*', 'qqmblacxdxe*', 'ir*', 'mwnrbnyw*', 'scdnzyojnt*', 'c*', 'nx*']",[],,1.623006499838084,0.001267499988898635
prefix,membership,"['eiond*', 'ahxxcb*', 'vep*', 'tbrm*', 'hcaduejpepaaexnjd*', 'iwcvmuyr*', 'eyapkbpccv*', 'skpuixinmecdfnmoradrydfxiydjqefyap*', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa*', 'dgifr*', 'qqmblacxdxe*', 'ir*', 'mwnrbnyw*', 'scdnzyojnt*', 'c*', 'nx*']",[],oechln,2.800021320581436e-06,0.008502900134772062
prefix,membership,"['eiond*', 'ahxxcb*', 'vep*', 'tbrm*', 'hcaduejpepaaexnjd*', 'iwcvmuyr*', 'eyapkbpccv*', 'skpuixinmecdfnmoradrydfxiydjqefyap*', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa*', 'dgifr*', 'qqmblacxdxe*', 'ir*', 'mwnrbnyw*', 'scdnzyojnt*', 'c*', 'nx*']",[],nx,1.400010660290718e-06,0.007203300017863512
prefix,membership,"['eiond*', 'ahxxcb*', 'vep*', 'tbrm*', 'hcaduejpepaaexnjd*', 'iwcvmuyr*', 'eyapkbpccv*', 'skpuixinmecdfnmoradrydfxiydjqefyap*', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa*', 'dgifr*', 'qqmblacxdxe*', 'ir*', 'mwnrbnyw*', 'scdnzyojnt*', 'c*', 'nx*']",[],rtcojdbphelxrxnpi,6.998889148235321e-07,0.00694409990683198
prefix,membership,"['eiond*', 'ahxxcb*', 'vep*', 'tbrm*', 'hcaduejpepaaexnjd*', 'iwcvmuyr*', 'eyapkbpccv*', 'skpuixinmecdfnmoradrydfxiydjqefyap*', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa*', 'dgifr*', 'qqmblacxdxe*', 'ir*', 'mwnrbnyw*', 'scdnzyojnt*', 'c*', 'nx*']",[],i,8.00006091594696e-07,0.0069028998259454966
prefix,membership,"['eiond*', 'ahxxcb*', 'vep*', 'tbrm*', 'hcaduejpepaaexnjd*', 'iwcvmuyr*', 'eyapkbpccv*', 'skpuixinmecdfnmoradrydfxiydjqefyap*', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa*', 'dgifr*', 'qqmblacxdxe*', 'ir*', 'mwnrbnyw*', 'scdnzyojnt*', 'c*', 'nx*']",[],qqmblacxdxe,2.600019797682762e-06,0.006968899862840772
prefix,creation,"['ahxxcb*', 'tbrm*', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp*', 'jx*', 'kdgeicr*', 'okxiwvjvwwjheotwpzgvz*', 'tbwo*', 'zbjrbgy*', 'pkkkleqkdhbmnfsgpojcqhl*', 'jb*', 'otlmkbuk*', '*', 'mdo*', 'ccqszbzgpbzkcf*']",[],,0.04289110004901886,0.0010895999148488045
prefix,membership,"['ahxxcb*', 'tbrm*', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp*', 'jx*', 'kdgeicr*', 'okxiwvjvwwjheotwpzgvz*', 'tbwo*', 'zbjrbgy*', 'pkkkleqkdhbmnfsgpojcqhl*', 'jb*', 'otlmkbuk*', '*', 'mdo*', 'ccqszbzgpbzkcf*']",[],oechln,3.6999117583036423e-06,0.00789989996701479
prefix,membership,"['ahxxcb*', 'tbrm*', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp*', 'jx*', 'kdgeicr*', 'okxiwvjvwwjheotwpzgvz*', 'tbwo*', 'zbjrbgy*', 'pkkkleqkdhbmnfsgpojcqhl*', 'jb*', 'otlmkbuk*', '*', 'mdo*', 'ccqszbzgpbzkcf*']",[],nx,1.300126314163208e-06,0.006885500159114599
prefix,membership,"['ahxxcb*', 'tbrm*', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp*', 'jx*', 'kdgeicr*', 'okxiwvjvwwjheotwpzgvz*', 'tbwo*', 'zbjrbgy*', 'pkkkleqkdhbmnfsgpojcqhl*', 'jb*', 'otlmkbuk*', '*', 'mdo*', 'ccqszbzgpbzkcf*']",[],rtcojdbphelxrxnpi,3.600027412176132e-06,0.006991300033405423
prefix,membership,"['ahxxcb*', 'tbrm*', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp*', 'jx*', 'kdgeicr*', 'okxiwvjvwwjheotwpzgvz*', 'tbwo*', 'zbjrbgy*', 'pkkkleqkdhbmnfsgpojcqhl*', 'jb*', 'otlmkbuk*', '*', 'mdo*', 'ccqszbzgpbzkcf*']",[],i,6.998889148235321e-07,0.006849600002169609
prefix,membership,"['ahxxcb*', 'tbrm*', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp*', 'jx*', 'kdgeicr*', 'okxiwvjvwwjheotwpzgvz*', 'tbwo*', 'zbjrbgy*', 'pkkkleqkdhbmnfsgpojcqhl*', 'jb*', 'otlmkbuk*', '*', 'mdo*', 'ccqszbzgpbzkcf*']",[],qqmblacxdxe,2.400018274784088e-06,0.00694409990683198
prefix,creation,"['eiond*', 't*', 'rchpmfmzjxrpjbr*', 'mdo*']",[],,0.005510499933734536,0.000286600086838007
prefix,membership,"['eiond*', 't*', 'rchpmfmzjxrpjbr*', 'mdo*']",[],oechln,2.200016751885414e-06,0.007182399975135922
prefix,membership,"['eiond*', 't*', 'rchpmfmzjxrpjbr*', 'mdo*']",[],nx,1.00000761449337e-06,0.006850599776953459
prefix,membership,"['eiond*', 't*', 'rchpmfmzjxrpjbr*', 'mdo*']",[],rtcojdbphelxrxnpi,1.200009137392044e-06,0.006831899983808398
prefix,membership,"['eiond*', 't*', 'rchpmfmzjxrpjbr*', 'mdo*']",[],i,6.998889148235321e-07,0.006671099923551083
prefix,membership,"['eiond*', 't*', 'rchpmfmzjxrpjbr*', 'mdo*']",[],qqmblacxdxe,7.00121745467186e-07,0.0066893999464809895
prefix,creation,"['ua*', 'lnzcmzfevbhls*', 'tujdiybslcoitddzrytq*', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa*', 'zbjrbgy*', 'siwivoyascqlhfrtzarvedetkuqb*', 'ef*', 'ilmmfpzz*', '*', 'mst*']",[],,0.03580040019005537,0.0007236001547425985
prefix,membership,"['ua*', 'lnzcmzfevbhls*', 'tujdiybslcoitddzrytq*', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa*', 'zbjrbgy*', 'siwivoyascqlhfrtzarvedetkuqb*', 'ef*', 'ilmmfpzz*', '*', 'mst*']",[],oechln,3.899913281202316e-06,0.007128099910914898
prefix,membership,"['ua*', 'lnzcmzfevbhls*', 'tujdiybslcoitddzrytq*', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa*', 'zbjrbgy*', 'siwivoyascqlhfrtzarvedetkuqb*', 'ef*', 'ilmmfpzz*', '*', 'mst*']",[],nx,1.400010660290718e-06,0.006990900030359626
